110.0
110.0
121.0
110.0
121.0
99.0
132.0
110.0
132.0
110.0
110.0
110.0
121.0
110.0
121.0
121.0
121.0
110.0
121.0
110.0
121.0
121.0
121.0
110.0
110.0
121.0
